alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1782623618.8087,elite,1261.8672691348,1721610935.5091,"AS29256 STE PDN Internal AS",INT-PDN-STE-AS,Damascus,Asia,AS,Syria,SY,"Al Mouhajrin",false,"Syrian Telecom",33.5176,36.2904,false,"Bitakat Company LTD",true,"Damascus Governorate",success,Asia/Damascus,,1782129267,1782625301.3556,80,http,185.235.16.12:80,false,265.40160179138,286308,34398,89.274288600775,185.235.16.12
true,1782625283.0436,elite,6752.3052203499,1776582093.5069,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Shenzhen Tencent Computer Systems Company Limited",22.3193,114.169,false,"Tencent Cloud Computing",true,Kowloon,success,Asia/Hong_Kong,999077,1782022040,1782625301.3513,18999,socks4,43.129.80.138:18999,true,2361.3703250885,280162,90346,75.61564122772,43.129.80.138
true,1782625301.3459,elite,1510.537886676,1776084614.7506,"AS44050 Petersburg Internet Network ltd.",PIN-AS,"St Petersburg",Europe,EU,Russia,RU,,true,"PIN morespecific",59.8983,30.2618,false,,true,St.-Petersburg,success,Europe/Moscow,190990,1782132022,1782625301.3459,33333,socks4,188.143.169.22:33333,true,1269.3614959717,76926,146539,34.424182757926,188.143.169.22
true,1782558257.8212,elite,2164.7859640373,1696984740.1488,"AS6181 Cincinnati Bell Telephone Company LLC",FUSE-NET,Cincinnati,"North America",NA,"United States",US,,false,"Fuse Internet Access",39.1057,-84.5036,false,"Maximum Communications",true,Ohio,success,America/New_York,45202,1782132832,1782625301.298,36181,socks4,69.61.200.104:36181,true,3807.2135448456,696112,758203,47.865283655879,69.61.200.104
true,1782625272.4448,elite,3587.5871492087,1697008078.3361,"AS131293 TOT Public Company Limited",TOT-LLI-AS-AP,Bangkok,Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",13.7499,100.517,false,"TOT Public Company Limited",true,Bangkok,success,Asia/Bangkok,10200,1782132824,1782625301.2389,31225,socks4,1.179.172.45:31225,true,1006.3219070435,219364,911049,19.405650855041,1.179.172.45
true,1782625301.191,elite,687.19885572523,1778933623.5515,"AS202423 Tyurin Viktor Mihaylovich",MGNHost-AS,Secaucus,"North America",NA,"United States",US,,true,"Tyurin Viktor Mihaylovich",40.788,-74.0546,false,"PE Viktor Tyurin",true,"New Jersey",success,America/New_York,07094,1782560939,1782625301.191,988,socks4,193.233.72.56:988,true,411.00215911865,26658,91397,22.581000381178,193.233.72.56
true,1782625301.074,elite,4223.2144322482,1778936712.5286,"AS24323 aamra networks limited,",AAMRA-NETWORKS-AS-AP,"Cox's Bazar",Asia,AS,Bangladesh,BD,,false,"Aamra Networks Limited",21.4397,92.0096,false,"aamra Outsourcing Ltd",true,Chittagong,success,Asia/Dhaka,4700,1782188011,1782625301.074,8008,socks5,103.243.82.38:8008,true,4652.3640155792,11230,8567,56.725766530282,103.243.82.38
true,1782625300.0828,elite,11741.763448236,1770198140.6071,"AS7922 Comcast Cable Communications, LLC",COMCAST-7922,Portland,"North America",NA,"United States",US,,false,"Comcast Cable Communications, LLC",45.5496,-122.5044,false,"Comcast Cable Communications, LLC",true,Oregon,success,America/Los_Angeles,97230,1782621530,1782625300.982,9050,socks4,76.144.40.133:9050,true,5969.2802429199,65653,133482,32.969091319959,76.144.40.133
true,1782608247.6415,elite,2846.7033603227,1754167525.9775,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Haikou,Asia,AS,China,CN,,false,"China Unicom Hainan Province Network",20.0442,110.2,false,,true,Hainan,success,Asia/Shanghai,570000,1782204984,1782625300.9804,8085,http,153.0.171.163:8085,false,1063.5900497437,416204,8994,97.884750163453,153.0.171.163
true,1782625300.8727,transparent,5436.8773354237,1777877271.2858,"AS206119 Veganet Teknolojileri ve Hizmetleri LTD STI",Veganet-Telekom,Istanbul,Asia,AS,Türkiye,TR,,false,"Cogent Communications",41.0146,28.9532,false,"Veganet Teknolojileri VE Hizmetleri Limited Sirketi",true,Istanbul,success,Europe/Istanbul,34134,1782110776,1782625300.8727,8085,http,149.50.231.164:8085,true,3480.5755615234,10162,28792,26.087179750475,149.50.231.164
true,1782625300.8253,elite,2366.9971780214,1697036960.5893,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,"San Diego","North America",NA,"United States",US,,false,"Cox Communications Inc.",32.7097,-117.1228,false,"Cox Communications",true,California,success,America/Los_Angeles,92102,1782433336,1782625300.8253,4145,socks4,68.1.210.189:4145,true,800.88973045349,386530,913882,29.723656810303,68.1.210.189
true,1782625300.8093,elite,4579.5645837814,1769020641.7054,"AS210644 AEZA GROUP LLC",AEZA-AS,Stockholm,Europe,EU,Sweden,SE,,false,"Aeza International LTD",59.3287,18.0717,false,"Aeza International LTD",true,"Stockholm County",success,Europe/Stockholm,"100 04",1782605748,1782625300.8093,44816,socks4,147.45.72.212:44816,true,1816.2274360657,81477,152255,34.859154929577,147.45.72.212
true,1782621011.9713,elite,1297.1513426606,1776078775.4371,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.7488,-84.3877,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1782127662,1782625300.803,4145,socks5,199.229.254.129:4145,true,1169.8498725891,37189,6684,84.765117498234,199.229.254.129
true,1782548367.5016,elite,1273.4834221176,1776081502.4314,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.7488,-84.3877,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1782128314,1782625300.8008,16137,socks5,192.252.215.5:16137,true,1146.8112468719,36976,6578,84.896909583506,192.252.215.5
true,1782625261.4521,elite,951.75012954898,1781244950.1703,"AS24940 Hetzner Online GmbH",HETZNER-AS,"Frankfurt Am Main",Europe,EU,Germany,DE,,true,"Hetzner Online AG",50.094,8.4971,false,"Hetzner Online AG",false,Hesse,success,Europe/Berlin,65931,1782453019,1782625300.7366,82,socks4,91.107.182.124:82,true,1565.4916763306,75211,13244,85.02741506981,91.107.182.124
true,1782625122.4254,elite,8187.5996427975,1776086420.562,"AS139659 LUCIDACLOUD LIMITED",LUCID-AS-AP,"Tai Kok Tsui",Asia,AS,"Hong Kong",HK,,true,"LucidaCloud Limited",22.3242,114.163,false,PacketExchange,true,"Yau Tsim Mong District",success,Asia/Hong_Kong,999077,1782482463,1782625300.7289,1080,socks5,68.64.179.186:1080,true,4428.6940097809,10617,21844,32.706940636456,68.64.179.186
true,1782625263.2386,elite,3407.1480020626,1776086381.9756,"AS14080 Telmex Colombia S.A.","Telmex Colombia S.A.",Bogotá,"South America",SA,Colombia,CO,,false,"Telmex Colombia S.A.",4.6983,-74.0972,false,"Telmex Colombia S.A.",true,"Bogota D.C.",success,America/Bogota,111021,1782133970,1782625300.6746,1080,socks4,181.49.22.141:1080,true,1899.9736309052,139333,143973,49.18109747058,181.49.22.141
true,1782625300.6486,elite,3480.6076051027,1776610154.3091,"AS45916 Gujarat Telelink Pvt Ltd",GTPL-AS-AP,Nadiād,Asia,AS,India,IN,,false,"GTPL SK Network Pvt Ltd",22.6909,72.8646,false,"Gtpl Broadband Pvt. Ltd.",false,Gujarat,success,Asia/Kolkata,387001,1782054452,1782625300.6486,5678,socks4,150.129.170.101:5678,true,1732.857465744,23410,152372,13.317632066992,150.129.170.101
true,1782625300.5712,elite,864.53978432959,1776080716.8354,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.7488,-84.3877,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1782126319,1782625300.5712,11288,socks4,184.170.251.30:11288,true,742.09713935852,130484,139509,48.328660372676,184.170.251.30
true,1782625257.4195,elite,4783.1014387984,1781920642.4398,"AS200740 FIRST SERVER LIMITED",FIRST-SERVER-EU-AS,Sofia,Europe,EU,Bulgaria,BG,,true,"First Server Limited",42.6977,23.3219,false,,false,Sofia-Capital,success,Europe/Sofia,1000,1782523378,1782625300.4632,1080,socks4,103.249.134.225:1080,true,4218.2712554932,9151,19078,32.417017960254,103.249.134.225
true,1782625300.4261,elite,6346.7512203128,1780184156.4962,"AS198550 NODE HOST LIMITED",nodehost-as,"Frankfurt am Main",Europe,EU,Germany,DE,,false,"Node Host Limited",50.1084,8.6837,false,"Intezio Worldwide Limited",true,Hesse,success,Europe/Berlin,60311,1782600926,1782625300.4261,1080,socks4,144.31.215.191:1080,true,4066.9484138489,22304,63298,26.055465993785,144.31.215.191
true,1782625295.3003,elite,3287.8395319146,1782440025.6613,"AS136141 Mohammad Kamrul Hasan t/a SK Traders",SKTRADERS-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,,false,"Dilara Tower(lavel 7)",23.8233,90.365,false,,false,"Dhaka Division",success,Asia/Dhaka,1216,1782437876,1782625300.4018,9090,socks4,103.81.104.53:9090,true,3811.488866806,7385,3590,67.289293849658,103.81.104.53
true,1782625300.3506,elite,4168.3231618777,1780918917.5082,"AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP",GCS-AS,Paris,Europe,EU,France,FR,,false,"Global Connectivity Solutions LLP",48.8558,2.3494,false,"Global Connectivity Solutions LLP",false,Île-de-France,success,Europe/Paris,75001,1782128606,1782625300.3506,1082,socks4,62.133.62.3:1082,true,3143.7797546387,67512,30961,68.558894316209,62.133.62.3
true,1782625300.2402,elite,2069.0096059128,1781190621.9507,"AS4766 Korea Telecom",KIXS-AS-KR,Seongnam-si,Asia,AS,"South Korea",KR,,false,"Korea Telecom",37.4569,127.1213,false,Kornet,false,Gyeonggi-do,success,Asia/Seoul,131,1782398807,1782625300.2402,1080,socks4,121.133.175.227:1080,true,1918.0819988251,3893,33681,10.36088784798,121.133.175.227
true,1782625297.4279,elite,2728.4236870926,1780185330.3238,"AS210644 AEZA GROUP LLC",AEZA-AS,Stockholm,Europe,EU,Sweden,SE,,false,"Aeza International LTD",59.3287,18.0717,false,"Aeza International LTD",true,"Stockholm County",success,Europe/Stockholm,"100 04",1782603040,1782625300.2346,8080,socks4,147.45.76.207:8080,true,2347.2652435303,103257,14373,87.781178270849,147.45.76.207
true,1782624980.0159,elite,1150.3099943958,1782479980.304,"AS62044 Zscaler Switzerland GmbH",ZSCALER-EMEA,"Frankfurt am Main",Europe,EU,Germany,DE,,false,"Zscaler Switzerland GmbH",50.1169,8.6837,false,"Zscaler, Inc.",false,Hesse,success,Europe/Berlin,60313,1782478112,1782625300.1986,10241,http,165.225.72.38:10241,false,1084.046125412,1062,922,53.528225806452,165.225.72.38
true,1782625300.1791,transparent,6252.2216612122,1710971302.8125,"AS216086 ART-NET LLC",ARTNET,Tul'skiy,Europe,EU,Russia,RU,,false,"Art-net LLC",44.5119,40.2012,false,ART,true,"Adygeya Republic",success,Europe/Moscow,385730,1782205310,1782625300.1791,81,http,45.133.107.10:81,true,1347.8224277496,69672,742686,8.5765142954215,45.133.107.10
true,1782503793.5344,elite,2123.8821088581,1697032231.9881,"AS6181 Cincinnati Bell Telephone Company LLC",FUSE-NET,Cincinnati,"North America",NA,"United States",US,,false,"Fuse Internet Access",39.1091,-84.6082,false,"Fuse Internet Access - BRAS Norwood Region",true,Ohio,success,America/New_York,45238,1782347575,1782625300.121,31034,socks4,72.49.49.11:31034,true,3978.1231880188,671703,702312,48.88614753114,72.49.49.11
true,1782625263.4232,elite,1347.4848801329,1781932470.6542,"AS29182 JSC IOT",RU-JSCIOT,Khimki,Europe,EU,Russia,RU,,true,WEBDC,55.8946,37.4152,false,,true,"Moscow Oblast",success,Europe/Moscow,141400,1782536852,1782625299.9795,443,socks4,176.12.65.24:443,true,339.92886543274,38308,6298,85.88082320764,176.12.65.24
true,1782507709.6459,elite,1409.7268694203,1776086456.5552,"AS4808 China Unicom Beijing Province Network",CHINA169-BJ,Beijing,Asia,AS,China,CN,,false,"China Unicom Beijing Province Network",39.9042,116.407,false,"Beijing CBD TELECOM Co., Ltd",true,Beijing,success,Asia/Shanghai,100000,1782351176,1782625299.6557,9002,http,113.208.119.142:9002,false,2138.970375061,80568,2986,96.426263254901,113.208.119.142
true,1782625299.6293,elite,4089.4059734506,1710566304.415,"AS4134 CHINANET BACKBONE",CHINANET-BACKBONE,Hefei,Asia,AS,China,CN,"Shushan Qu",false,Chinanet,31.851,117.151,false,"Chinanet AH",true,Anhui,success,Asia/Shanghai,230000,1782103920,1782625299.6293,10800,socks4,61.191.119.134:10800,true,2265.0346755981,164107,782533,17.335734809431,61.191.119.134
true,1782625299.5052,elite,275.38718647212,1781271078.7711,"AS16509 Amazon.com, Inc.",AMAZON-02,Dublin,"North America",NA,"United States",US,,true,"Amazon.com, Inc.",40.0992,-83.1141,false,"AWS EC2 (us-east-2)",false,Ohio,success,America/New_York,43017,1782477873,1782625299.5052,1080,http,3.137.86.220:1080,false,259.52053070068,14781,5564,72.651757188498,3.137.86.220
true,1782599841.2334,elite,1336.472302714,1776078572.59,"AS46562 Performive LLC",PERFORMIVE,"Beverly Hills","North America",NA,"United States",US,,true,"Performive LLC",34.0625,-118.384,false,"ZeroLag Communications",true,California,success,America/Los_Angeles,90211,1782128146,1782625299.4849,4145,socks5,199.102.105.242:4145,true,972.1736907959,32312,9470,77.334737446747,199.102.105.242
true,1782599763.6763,elite,1366.1447980204,1776081917.7027,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Total Server Solutions L.L.C.",34.0549,-118.243,false,Wonderwall.com,true,California,success,America/Los_Angeles,90009,1782127420,1782625299.4697,4145,socks5,68.71.247.130:4145,true,985.05353927612,32959,9140,78.289270528991,68.71.247.130
true,1782576106.0297,elite,1342.38819816,1776081965.5113,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0549,-118.243,false,"Performive LLC",true,California,success,America/Los_Angeles,90009,1782128225,1782625299.3867,4145,socks5,142.54.229.249:4145,true,1381.5839290619,33343,8899,78.933289143506,142.54.229.249
true,1782578182.8568,elite,1343.9612222034,1776078373.1041,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0544,-118.244,false,"Total Server Solutions L.L.C.",true,California,success,America/Los_Angeles,90060,1782127116,1782625299.3606,4145,socks5,104.200.135.46:4145,true,1375.6520748138,33265,9274,78.198829309575,104.200.135.46
true,1782616066.5925,elite,910.46348774787,1782594806.6539,"AS38136 Akari Networks",AKARI-NETWORKS-AS-AP,"Hong Kong",Asia,AS,"Hong Kong",HK,,false,"Akari Networks",22.273,114.1498,false,"Akari Networks Limited",true,"Central and Western District",success,Asia/Hong_Kong,,1782593417,1782625299.3467,3896,http,163.53.18.10:3896,false,822.96800613403,606,2,99.671052631579,163.53.18.10
true,1782625246.2933,elite,3364.3475868525,1780223894.3658,"AS38623 ISP/IXP IN CAMBODIA WITH THE BEST VERVICE IN THERE.",VIETTELCAMBODIA-AS-AP,"Phnom Penh",Asia,AS,Cambodia,KH,,false,"VIETTEL (CAMBODIA) PTE., LTD",11.5583,104.9121,false,"Viettel (cambodia) Pte., Ltd.",true,"Phnom Penh",success,Asia/Phnom_Penh,,1782036795,1782625299.3013,1080,socks4,175.100.37.171:1080,true,4110.8882427216,85455,42377,66.849458664497,175.100.37.171
true,1782605914.4087,elite,585.24067779298,1782321993.1888,"AS24940 Hetzner Online GmbH",HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hetzner Online GmbH",60.1719,24.9347,false,"Hetzner Online GmbH",false,Uusimaa,success,Europe/Helsinki,00201,1782319581,1782625299.2595,8443,socks5,65.109.179.84:8443,true,453.56488227844,2609,23,99.126139817629,65.109.179.84
true,1782625299.2578,elite,7220.1409949724,1776086523.9776,"AS46606 Unified Layer",UNIFIEDLAYER-AS-1,Provo,"North America",NA,"United States",US,"East Bay",true,"Unified Layer",40.2066,-111.643,false,"Unified Layer",true,Utah,success,America/Denver,84606,1782135069,1782625299.2578,17071,socks5,192.163.200.93:17071,true,6495.4912662506,9998,24953,28.605762353008,192.163.200.93
true,1782625299.2453,elite,4042.9936954221,1776087189.2796,"AS210644 AEZA GROUP LLC",AEZA-AS,"Frankfurt am Main",Europe,EU,Germany,DE,,false,"Aeza International LTD",50.1169,8.6837,false,"Aeza Group LLC",true,Hesse,success,Europe/Berlin,60313,1782131801,1782625299.2453,1080,socks4,109.107.181.77:1080,true,7068.2201385498,75145,154105,32.778625954198,109.107.181.77
true,1782625270.5907,elite,3486.1495340895,1776080823.2875,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4077,-87.219,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1782127466,1782625299.237,4145,socks4,72.207.113.97:4145,true,802.76250839233,174368,141844,55.142752330715,72.207.113.97
true,1782577247.4931,elite,1186.5894194951,1780623169.763,"AS3920 PUSHPKT OU",PUSHPKT,Amsterdam,Europe,EU,"The Netherlands",NL,,false,"PUSHPKT OU",52.3676,4.90414,false,"ESTOXY OU",true,"North Holland",success,Europe/Amsterdam,1012,1782437456,1782625299.1461,3128,http,37.49.224.15:3128,true,65.109014511108,29748,1791,94.321316465329,37.49.224.15
true,1782625299.0721,elite,1533.0787461283,1780258875.7674,"AS139879 Galaxy Broadband",GALAXY-AS-AP,Karachi,Asia,AS,Pakistan,PK,,false,"Galaxy Broadband (pvt.) Ltd.",24.9239,67.1423,false,Clickbb,true,Sindh,success,Asia/Karachi,75290,1782070941,1782625299.0721,1081,socks4,103.146.137.229:1081,true,1723.2160568237,3244,62998,4.8971951329972,103.146.137.229
true,1782625299.061,elite,4599.0282025631,1781698092.2582,"AS51559 Netinternet Bilisim Teknolojileri AS",NETINTERNET,Denizli,Asia,AS,Turkey,TR,,true,"Netinternet Datacenter",37.7387,29.0925,false,,false,Denizli,success,Europe/Istanbul,20160,1782300945,1782625299.061,3128,http,93.113.63.11:3128,true,1721.7803001404,12294,2671,82.151687270297,93.113.63.11
true,1782308359.2984,elite,1847.2649402091,1776081380.7128,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,"Chula Vista","North America",NA,"United States",US,,false,"Cox Communications Inc.",32.6387,-117.0801,false,"Cox Communications",true,California,success,America/Los_Angeles,91910,1782127391,1782625299.0305,4145,socks5,72.207.33.64:4145,true,981.94694519043,45453,2475,94.836004006009,72.207.33.64
true,1782623849.9562,elite,3186.4532758002,1782275323.764,"AS148996 GLOBAL COMMUNICATION NETWORK LIMITED",GCNL-AS-AP,Taipei,Asia,AS,Taiwan,TW,,false,"Global Communication Network Limited",25.0329,121.5654,false,Imcrs,false,Taiwan,success,Asia/Taipei,,1782272618,1782625298.8306,50161,socks4,103.227.224.96:50161,true,4084.0783119202,19772,2206,89.96268996269,103.227.224.96
true,1782625191.5,elite,4799.2495357646,1779569477.0431,"AS205516 NLS ASTANA LLP",NLS-ASTANA,Astana,Asia,AS,Kazakhstan,KZ,,false,"NLS ASTANA LLP",51.1876,71.4491,false,Beget,true,Astana,success,Asia/Almaty,,1782590409,1782625298.8248,1080,socks4,89.169.37.254:1080,true,1987.1344566345,62261,72849,46.081711198283,89.169.37.254
true,1782625298.7626,elite,4358.5833090452,1778935824.2805,"AS139008 NEEF IT LIMITED",NEEFIT-AS-AP,Kishorganj,Asia,AS,Bangladesh,BD,,false,NEEFIT,24.3408,90.7606,false,,true,"Dhaka Division",success,Asia/Dhaka,2300,1782526104,1782625298.7626,1999,socks5,103.138.144.202:1999,true,4304.0218353271,12304,9798,55.669170210841,103.138.144.202
true,1782624695.6837,elite,1839.5953069228,1777989831.8001,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba.com LLC",22.3193,114.169,false,"IPXO LLC, Zenlayer Inc, Delta Centric LLC",true,Kowloon,success,Asia/Hong_Kong,999077,1782223444,1782625298.7397,4000,http,47.83.168.191:4000,true,2257.833480835,21248,19776,51.794071762871,47.83.168.191
true,1782618376.8594,elite,3694.2607217723,1782351545.3592,"AS57043 HOSTKEY B.V.",HOSTKEY-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hostkey B.V.",60.1719,24.9347,false,"Hostkey B.V",false,Uusimaa,success,Europe/Helsinki,00201,1782349435,1782625298.7396,8443,socks4,151.241.234.208:8443,true,6044.6183681488,12309,3633,77.211140383892,151.241.234.208
